Date,User,Tweet,clean,probability,sentiment
2022-01-14 02:35:58+00:00,mathAPb,"$L^1(\mathbb{R})$ nor on $L^\infty(\mathbb{R})$, and they are even not bounded from $L^\infty(\mathbb{R})$ to $\mathrm{BMO}(\mathbb{R})$ if in addition $V$ is compactly supported. In particular, these results give a complete picture [6/8 of https://t.co/FFj5He7O3X]",nor linftymathbbr even not bounded linftymathbbr mathrmbmomathbbr addition v compactly supported particular results give complete picture,0.9986926913261414,NEGATIVE
2022-01-13 18:10:42+00:00,HalftimeReport,"#FinalTrades from the investment committee...

@Karen_Firestone: $V
@jlebenthal: $VIAC
@Downtown: $CME
@petenajarian: $LRCX",finaltrades investment committeekarenfirestone vjlebenthal viacdowntown cmepetenajarian lrcx,0.5336934924125671,NEGATIVE
2022-01-13 17:35:19+00:00,dozensofeggs,"@mario_cibelli @JerryCap @EcJayhawk I don’t understand this thread. You can legitimately believe in and buy all of these companies at the same time. You aren’t excluded from buying $v due to a position in $pypl. This is a sector where a basket approach makes a ton of sense, the enemy is cash, not each other",mariocibelli jerrycap ecjayhawk dont understand thread legitimately believe buy companies time arent excluded buying v due position pypl sector basket approach makes ton sense enemy cash not,0.9998288154602051,NEGATIVE
2022-01-13 15:21:36+00:00,caleb_investTML,"$V Today Visa (NYSE: V) announced a new platform, Visa Acceptance Cloud (VAC), set to revolutionize the way businesses accept payments from their customers. Following the success of the company’s popular “Tap to Phone” solution, VAC will let acquirers, payment service providers,",v today visa nyse v announced new platform visa acceptance cloud vac set revolutionize way businesses accept payments customers following success companys popular tap phone solution vac let acquirers payment service providers,0.9866828918457031,POSITIVE
2022-01-13 15:18:25+00:00,ConvexTrades,"$ba, $gs, $v, $hd, $cat moving DOW even as nasdaq goes red. Is rotation from growth to safety truly on? https://t.co/GmC3Alyzj6",ba gs v hd cat moving dow even nasdaq goes red rotation growth safety truly,0.9361504316329956,POSITIVE
2022-01-12 20:57:27+00:00,BsiflingTrades,This agrees with my notes on Forbes from today. Amazing stat that #Solana settled 50B transactions when $V #Visa settled 161B 👀 $SOL $ETH #cryptocurrecy https://t.co/zMxXVzU8Iy,agrees notes forbes today amazing stat solana settled transactions v visa settled sol eth cryptocurrecy,0.9458421468734741,POSITIVE
2022-01-12 17:44:59+00:00,DarkDyson,"Compounded day trading, little and often the @Investandbefree way - 

1.33% from $PYPL 
0.77% from $V
1.6% from $TWTR https://t.co/gUpq6G686J",compounded day trading little often investandbefree way pypl v twtr,0.9545443058013916,NEGATIVE
2022-01-12 17:03:42+00:00,StreetGuruHQ,"$V $MA - cleanest set-up in over 2 years with 2022 poised for upward revisions, w/ upside likely to come from cross-border as cons. int'l travel ests. in FY22 imply 32% below '19 for V (Nov/Dec already back to 25% below) and 24% below for MA. https://t.co/6TW7mSbnj5",v cleanest setup years poised upward revisions w upside likely come crossborder cons intl travel ests imply v novdec already back,0.9413833022117615,NEGATIVE
2022-01-12 14:00:35+00:00,BoB2Trader,"#Ethereum 2.0. What is it &amp; who will benefit from it?

https://t.co/YBhUM7PelR 

$ETH $ETHE $ETHR $ETHH $BTC $GBTC $BITO $BTF $XBTF $XBT $MSTR $SQ $TWTR $COIN $HOOD $BKKT $ARKF $ARKK $ARKW $BAC $JPM $MS $GS $WFC $MA $V $PYPL $WU $MGI $WEX $AXP $IAU $TLT $BND $FB $MATIC $SOL $LUNA",ethereum amp benefit eth ethe ethr ethh btc gbtc bito btf xbtf xbt mstr sq twtr coin hood bkkt arkf arkk arkw bac jpm ms gs wfc v pypl wu mgi wex axp iau tlt bnd fb matic sol luna,0.9824689626693726,POSITIVE
2022-01-12 10:33:39+00:00,visu,"The @Glassdoor Best Places to Work 2022 ranking is out. Great list as always 👌 Includes plenty of top quality companies from my current investing selection: $NVDA, $GOOGL, $LULU, $CRM, $ADBE, $NOW, $MSFT, $FB, $AAPL, $V and $JNJ 
https://t.co/QN4aPhiUBd",glassdoor best places work ranking great list always includes plenty top quality companies current investing selection nvda googl lulu crm adbe msft fb aapl v jnj,0.9937981963157654,POSITIVE
2022-01-12 02:11:56+00:00,mathCObot,"a permutation $\pi$ of the vertex set of G, the graph $\pi$G is obtained from two disjoint copies $G_1$ and $G_2$ of $G$ by joining each v in $G_1$ to $\pi(v)$ in $G_2$. i.e., $V(\pi G)= V(G_1)\cup V(G_2) \text{ and } E(G)= E(G_1)\cup [2/4 of https://t.co/awsu717dCV]",permutation pi vertex set g graph pig obtained two disjoint copies g joining v piv ie vpi g text eg,0.9997861981391907,NEGATIVE
2022-01-11 13:33:53+00:00,aresearchguy,"Yeah I get the whole indexes are barely down from highs ETC ETC but like $MA and $V were down almost 5%+ at one point yesterday on literally nothing so yeah, massive trading opportunities exist.",yeah get whole indexes barely highs etc etc like v almost one point yesterday literally nothing yeah massive trading opportunities exist,0.9999446868896484,NEGATIVE
2022-01-11 13:22:46+00:00,FireYourAdvisor,"One of my new favorite ETFs - MGK Vanguard Mega Cap Growth

Holds all the big names in Tech, plus $HD, $V, $DIS, $PYPL, $NKE, etc

It trims the fat from the S&amp;P500.  13.9% annual growth since 2008, compared to SPY at 11.0% https://t.co/uYhHCOWfVT",one new favorite etfs mgk vanguard mega cap growthholds big names tech plus hd v dis pypl nke etcit trims fat annual growth since compared spy,0.9988670349121094,POSITIVE
2022-01-11 12:48:42+00:00,newsfilterio,$V Raymond James analyst John Davis maintains Visa with a Outperform and raises the price target from $263 to $265.,v raymond james analyst john davis maintains visa outperform raises price target,0.9945032596588135,NEGATIVE
2022-01-11 03:38:21+00:00,mathCObot,"Consider a game played on a simple graph $G = (V, E)$ where each vertex consists of a clickable light. Clicking any vertex $v$ toggles the on/off state of $v$ and its neighbors. Starting from an initial configuration of lights, one [1/5 of https://t.co/PfITZh7gkv]",consider game played simple graph g v e vertex consists clickable light clicking vertex v toggles onoff state v neighbors starting initial configuration lights one,0.5878579616546631,POSITIVE
2022-01-10 17:51:49+00:00,Dynamicbrands,"Q4 2018 when fed WAS hiking AND economy weakening, big drawdowns happened: $BX went down 27%, now down 25% from peak $V down 19%, now down 17% from peak. Many haven’t come down as much as they did but plenty are 7/8 there already",fed hiking economy weakening big drawdowns happened bx went peak v peak many havent come much plenty already,0.9752647280693054,NEGATIVE
2022-01-10 17:36:10+00:00,dswicegood14,"Visa downgraded to Neutral from Outperform at Exane BNP Paribas
$V",visa downgraded neutral outperform exane bnp paribasv,0.9924012422561646,NEGATIVE
2022-01-10 17:34:13+00:00,newsinthemarket,"Visa downgraded to Neutral from Outperform at Exane BNP Paribas
$V",visa downgraded neutral outperform exane bnp paribasv,0.9924012422561646,NEGATIVE
2022-01-10 16:55:08+00:00,sniffpetcare,"Best discord for trading with all the tools for success! Here is a callout from Friday. $V $spy $qqq @houdini__07 @ls_ter  spots 🐆still available , lots of good calls left  contact 👇
 @houdini__07 to join! https://t.co/53FZIOx17n",best discord trading tools success callout friday v spy qqq lster spots still available lots good calls left contact join,0.9413464069366455,POSITIVE
2022-01-10 04:48:20+00:00,torovictorioso,My thesis on $PYPL is that adding BNPL only defends its online payments business not grows it significantly. This former monopoly part if $PYPL (ex $V $MA) is now under attack from all sides. Venmo is a great business &amp; it has other good assets but a fragmented strategy. Long $SQ,thesis pypl adding bnpl defends online payments business not grows significantly former monopoly part pypl ex v attack sides venmo great business amp good assets fragmented strategy long sq,0.744295597076416,NEGATIVE
2022-01-10 01:56:16+00:00,mathCObot,$k$ from $u$ and at distance $k+1$ from $v$ is equal to the number of vertices at distance $k+1$ from $u$ and at distance $k$ from $v$.  In this paper we answer an open problem posed by Kutnar and Miklavi\v{c} [European J. Combin. 39 [3/7 of https://t.co/eUYqT1si0l],k distance v equal number vertices distance distance k v paper answer open problem posed kutnar miklavivc european j combin,0.9610921144485474,NEGATIVE
2022-01-09 11:31:05+00:00,BTM_Louis,@masterly_in @SimonSaysStocks Jared illustrated that $AFRM built its own pseudo $V in house (its ledger) and eschewed reliance on card networks from day one. Max stated this. We’re excited for how this will revolve over time,masterlyin simonsaysstocks jared illustrated afrm built pseudo v house ledger eschewed reliance card networks day one max stated excited revolve time,0.9989334940910339,POSITIVE
2022-01-09 02:33:51+00:00,AdexTrades,"Fine, here you go😉

⚠Results from this past week⚠

Page (2/3)

$BABA 128C 1/7    132%
$TSLA 1050P 1/7    258%
$UNH 490P 1/14     400%
$FDX 260 1/14    101%
$TSLA 1350C 1/14     229%
$V 235 1/21     123%
$MDT 111C 1/21    212%
$TSM 130C 1/21    773%

$SPY $QQQ $DIA $IWM https://t.co/LB7dp4OA05 https://t.co/c5cPIYHuPI",fine go results past week page baba tsla unh fdx tsla v mdt tsm spy qqq dia iwm,0.8064663410186768,NEGATIVE
2022-01-08 18:45:34+00:00,nels1uppp,"Some value names that I think will continue to benefit the most from current macro economic concerns
$gs
$jpm
$v
$dis
$ba
$f",value names think continue benefit current macro economic concernsgsjpmvdisbaf,0.9933652281761169,POSITIVE
2022-01-08 15:59:13+00:00,ExactOptionPick,"New Warning from the Man Who Predicted 2008 Crash - https://t.co/9PKKTw9iw9

#BTC #ETH $MSFT $FB $NVDA $COIN $RIOT $BABA $DIS $AAPL $TSLA $AMD $BA $ROKU $PYPL $SQ $SBUX $V",new warning man predicted crash btc eth msft fb nvda coin riot baba dis aapl tsla amd ba roku pypl sq sbux v,0.9950566291809082,NEGATIVE
2022-01-08 13:14:09+00:00,ExactOptionPick,"New Warning from the Man Who Predicted 2008 Crash - https://t.co/FjSpJKaTu4

#BTC #ETH $MSFT $FB $NVDA $COIN $RIOT $BABA $DIS $AAPL $TSLA $AMD $BA $ROKU $PYPL $SQ $SBUX $V",new warning man predicted crash btc eth msft fb nvda coin riot baba dis aapl tsla amd ba roku pypl sq sbux v,0.9950566291809082,NEGATIVE
2022-01-08 12:59:12+00:00,ExactOptionPick,"New Warning from the Man Who Predicted 2008 Crash - https://t.co/IBeaOjEpe8

#BTC #ETH $MSFT $FB $NVDA $COIN $RIOT $BABA $DIS $AAPL $TSLA $AMD $BA $ROKU $PYPL $SQ $SBUX $V",new warning man predicted crash btc eth msft fb nvda coin riot baba dis aapl tsla amd ba roku pypl sq sbux v,0.9950566291809082,NEGATIVE
2022-01-08 03:34:21+00:00,newsfilterio,$V Mizuho analyst Dan Dolev downgrades Visa from Buy to Neutral and announces $220 price target.https://t.co/q9vSSeZJWr,v mizuho analyst dan dolev downgrades visa buy neutral announces price target,0.9870168566703796,NEGATIVE
2022-01-07 18:51:05+00:00,daButcherkitty,@msttrader With $BAC then moved with a group of three others and the head of $V marketing in 88' to launch the first credit card bank with financing from ITT financial.,msttrader bac moved group three others head v marketing launch first credit card bank financing itt financial,0.9394740462303162,POSITIVE
2022-01-07 18:36:58+00:00,msttrader,""" $V #Visa: Mizuho steps to the sidelines citing secular challenges from new competitors""

Visa and MasterCard have scale to mimic competitor biz, with lower costs, or outright buy them.",v visa mizuho steps sidelines citing secular challenges new competitorsvisa mastercard scale mimic competitor biz lower costs outright buy,0.9844834208488464,NEGATIVE
2022-01-07 14:47:55+00:00,xglobalmarkets,"VISA SHARES ARE DOWN 1.7% PREMARKET AFTER MIZUHO CUTS TO NEUTRAL FROM BUY. $V

$AMC OPENS ABOVE $23.50",visa shares premarket mizuho cuts neutral buy vamc opens,0.9981402158737183,NEGATIVE
2022-01-07 14:24:16+00:00,StratQuantum,"Downgrades---

$LULU lowered to $487 from $548 at B. Riley.
$FSLR reduced to $90 from $111 at Piper.
$V downgraded to Neutral from Buy w/a $220 PT at Mizuho.
$SBUX downgraded to Perform at Oppenheimer.
$LYFT downgraded to Hold from Buy at Jefferies.",downgradeslulu lowered b rileyfslr reduced piperv downgraded neutral buy wa pt mizuhosbux downgraded perform oppenheimerlyft downgraded hold buy jefferies,0.9960646033287048,NEGATIVE
2022-01-07 14:20:45+00:00,BreakingStocks_,VISA SHARES ARE DOWN 1.7% PREMARKET AFTER MIZUHO CUTS TO NEUTRAL FROM BUY. $V,visa shares premarket mizuho cuts neutral buy v,0.9853834509849548,NEGATIVE
2022-01-07 14:07:13+00:00,newsfilterio,$V Mizuho analyst Dan Dolev downgrades Visa from Buy to Neutral and announces $220 price target.,v mizuho analyst dan dolev downgrades visa buy neutral announces price target,0.9870168566703796,NEGATIVE
2022-01-07 13:18:16+00:00,TRADEORE_,#Visa ( $V ) slid 1.4% in premarket trading after Mizuho downgraded the stock to “neutral” from “buy.” Mizuho cites what it sees as the permanent shortening of the “cash-to-card conversion runway” as well as increasing competition.,visa v slid premarket trading mizuho downgraded stock neutral buy mizuho cites sees permanent shortening cashtocard conversion runway well increasing competition,0.9877106547355652,NEGATIVE
2022-01-07 11:17:16+00:00,newsinthemarket,"Visa downgraded to Neutral from Buy at Mizuho
$V",visa downgraded neutral buy mizuhov,0.9968696236610413,NEGATIVE
2022-01-06 21:36:16+00:00,VinoTradez,"$V if you held PUTS from yesterday it opened at 218 today before attempting to bounce 

221.80 - 218 🏂 not bad at all https://t.co/gGHxayo7Xa",v held puts yesterday opened today attempting bounce not bad,0.9903302192687988,NEGATIVE
2022-01-06 20:41:00+00:00,mitchellfoxtec,"@plantmath1 @skaushi I’ve asked this before and maybe you can help.  Isn’t every credit card essentially “buy now, pay later”?  If it’s different, what’s to stop $MA and $V(or even $PYPL) from copying it?  I don’t see what $AFRM offers that is unique.  🤷‍♂️",skaushi ive asked maybe help isnt every credit card essentially buy pay later different whats stop vor even pypl copying dont see afrm offers unique,0.9986993074417114,NEGATIVE
2022-01-06 18:31:45+00:00,FundasyInvestor,"I was thinking about starting positions in $V $MA

Then, I realized...
Evolution $EVO $EVVTY is at the same valuation from a PE/EBITDA perspective with much much more growth ahead. Would rather keep buying the horse with the longer runway and is running much faster",thinking starting positions v mathen realizedevolution evo evvty valuation peebitda perspective much much growth ahead would rather keep buying horse longer runway running much faster,0.5756357312202454,POSITIVE
2022-01-06 08:28:09+00:00,cannabana,stock_mj: $VRNOF sure did make a nice move buying the largest cultivator and two stores recently in CT. Sales to begin “by the end of 2022.” Gives them plenty of time to really benefit from the wholesale market when all these new licenses come online. $V… https://t.co/N87kc24MGH,stockmj vrnof sure make nice move buying largest cultivator two stores recently ct sales begin end gives plenty time really benefit wholesale market new licenses come online v,0.983977735042572,POSITIVE
2022-01-05 21:42:21+00:00,puppy_trades,"Visa &amp; Paypal are 6% of $IPAY and sold off from late July to November. Now, $V has ended a Wave 2 near the 78.6% fib.

If $V &gt; 190, a Wave 3 to +260 can occur in Q2-Q3.
If $IPAY &gt; 50, a Wave 3 to +77 can occur into mid-2022

If $PYPL &gt; 169 (tight), it can make new highs with them https://t.co/zKcmem5MsI",visa amp paypal ipay sold late july november v ended wave near fibif v gt wave occur ipay gt wave occur pypl gt tight make new highs,0.9982075691223145,NEGATIVE
2022-01-05 21:05:41+00:00,OptionsLocator,"Today's #algoalerts derived from our daily call &amp; put lists @ProfitOverGreed
 
5/6 for an 83% win rate today

Publicly Alerted: $BABA $AAPL 

Privately Alerted: $AMD $V $QQQ $BYND 

Put alerts paying again today for us! 

For complete results visit
https://t.co/VR0AQ85AKY https://t.co/m6JELvv4EF",todays algoalerts derived daily call amp put lists profitovergreed win rate todaypublicly alerted baba aapl privately alerted amd v qqq bynd put alerts paying today us complete results visit,0.9395543336868286,NEGATIVE
2022-01-05 19:31:59+00:00,BArmstrong_TDA,"#visa - Morgan Stanley analyst has a $280 price target &amp; an overweight rating. A recent breakout above a horizontal line is appearing on charts.  Will it hold?  $V still down about 12% from July high of $252.67.

(Not a recommendation) https://t.co/vdsxdqJcZN",visa morgan stanley analyst price target amp overweight rating recent breakout horizontal line appearing charts hold v still july high not recommendation,0.999862551689148,NEGATIVE
2022-01-05 17:32:14+00:00,jmantradez,"$WMT coming back from the dead! PT is $150. Let’s go! 
$V needs to fill that gap already! Straight teasing lol",wmt coming back dead pt lets go v needs fill gap already straight teasing lol,0.9470943808555603,NEGATIVE
2022-01-05 15:27:45+00:00,VQIndex,"Congratulations team @BrankasBetter,  excited to welcome @insigniavc &amp; $V, grateful for having @beenextVC from the early days 🙏 🚀 

@toddschweitzer @yinglantan @CatherineShu 

https://t.co/DcaVKdOmIn",congratulations team brankasbetter excited welcome insigniavc amp v grateful beenextvc early days toddschweitzer yinglantan catherineshu,0.9980158805847168,POSITIVE
2022-01-05 14:51:39+00:00,cantdoa9to5,"$SHOP  I'm getting proper analed rn but I'm not going to make the same mistake I made not avging down on a 10% dip on $V. Up 10% on $V now, almost 20% from that dip so I'll add here",shop im getting proper analed rn im not going make mistake made not avging dip v v almost dip ill add,0.8379948735237122,NEGATIVE
2022-01-04 15:30:41+00:00,WhaleStream,"Check out the Top WhaleFlow from the first hour of trading!

Sign up for #WhaleStream &amp; get a FREE WEEK to see all the #WhaleFlow in Real-Time!

$TSLA $SPY $AMD $F $QQQ $AAPL $TSM $GM $BAC $WFC $FANG $V $GS $NVDA $TNA $VXX https://t.co/phRriUlwLd",check top whaleflow first hour tradingsign whalestream amp get free week see whaleflow realtimetsla spy amd f qqq aapl tsm gm bac wfc fang v gs nvda tna vxx,0.7931360602378845,NEGATIVE
2022-01-04 15:01:16+00:00,Project_ALGO,$V $BA $DIS - All catching great moves from daily daytrade list - VISA completing all targets 🤖🎯 https://t.co/GOOqnTnw5n,v ba dis catching great moves daily daytrade list visa completing targets,0.7280022501945496,NEGATIVE
2022-01-04 14:08:08+00:00,DividendWave,"Here is a bear case prediction from Chamath on the latest All in pod:
$MA $V biggest losers of 2022 (rapid erosion - within 2022)

Their lunch eaten by $SQ (CashApp) $PYPL (Venmo) Stripe &amp; payment processing web3 projects

I don't see it being this quick

https://t.co/whTdMJ5UAu",bear case prediction chamath latest podma v biggest losers rapid erosion within lunch eaten sq cashapp pypl venmo stripe amp payment processing projectsi dont see quick,0.9972969889640808,NEGATIVE
2022-01-04 12:17:41+00:00,EWAnalysis,$V #Visa so far so good. The stock reached buyers zone at 201.2-179.1 area.  We are getting reaction from the zone   #trading #stocks #wheretoinvest #elliottwave https://t.co/9RW5ATmIEs,v visa far good stock reached buyers zone area getting reaction zone trading stocks wheretoinvest elliottwave,0.8936276435852051,POSITIVE
2022-01-04 06:01:26+00:00,reciknows,$V Weekly. #V beginning to break out from this descending broadening wedge https://t.co/pXTzL8g5fK https://t.co/AJkJG5kXqJ,v weekly v beginning break descending broadening wedge,0.920099139213562,NEGATIVE
2022-01-04 03:25:17+00:00,mathCObot,"Given two graphs $X$ and $Y$ with the same number of vertices, the friends-and-strangers graph $\mathsf{FS}(X, Y)$ has as its vertices all $n!$ bijections from $V(X)$ to $V(Y)$, with bijections $\sigma, \tau$ adjacent if and only if [1/7 of https://t.co/KSK0O7Ne8w]",given two graphs x number vertices friendsandstrangers graph mathsffsx vertices n bijections vx vy bijections sigma tau adjacent,0.6894711256027222,POSITIVE
2022-01-03 17:01:44+00:00,Hannibal_1906,"$V #V 🎯 Hit! +149%
Jan 21 2022 - #conditionalorder filled at 219.58 lvl. Rode this up from 194.01 lvl so far. Price action is working through my lvls nicely. 3 exits hit &amp; 2 to go
Next Exits - 224.91 #darkpool lvl, 230.23 lvl

Jun 16 2023 is +35%, #exit is 245 lvl
#autotrades https://t.co/yux3BZUIXc https://t.co/zjT6CXuwfk",v v hit jan conditionalorder filled lvl rode lvl far price action working lvls nicely exits hit amp gonext exits darkpool lvl lvljun exit lvlautotrades,0.849353015422821,POSITIVE
2022-01-03 16:32:50+00:00,jtrades1213,nice DT here. watching to see it hold above for any possible swings. $v 220c shouldve netted 100 percetn from 119 trigger https://t.co/xZnjelty19 https://t.co/rgPM4p9RWX,nice dt watching see hold possible swings v shouldve netted percetn trigger,0.9841964840888977,POSITIVE
2022-01-03 16:01:32+00:00,StockGainsGreg,My top performing stocks today are my picks. Feels good. No influence from fintwit to buy these ones. Just my own research. $UBER $LYFT $NVDA $GPN $FISV $V,top performing stocks today picks feels good no influence fintwit buy ones research uber lyft nvda gpn fisv v,0.5567216873168945,NEGATIVE
2022-01-03 13:19:14+00:00,psk2329,"BMO Capital lowers price target on PayPal to $224 from $278 but upgrades to Outperform from Market Perform. $PYPL 

Also recommends buying $NVEI $GPN $MA $V",bmo capital lowers price target paypal upgrades outperform market perform pypl also recommends buying nvei gpn v,0.9128930568695068,NEGATIVE
2022-01-02 00:18:12+00:00,Z22Holding,"I also plan on increasing my position in $V. Visa will benefit from the reopening of the economy and international travel. International revenue accounts for +/- 50% of revenue and I expect a rebound momentarily. I added on the recent pullback &lt;$200. 

(8/n)",also plan increasing position v visa benefit reopening economy international travel international revenue accounts revenue expect rebound momentarily added recent pullback,0.6694672703742981,NEGATIVE
2021-12-31 14:53:45+00:00,TheBunsenBerner,"""Be short [ $V $MA &amp; $AXP ] and anybody that basically lives off of this 2 or 3% (transaction) tax, and be long well-thought-out, Web3 crypto projects""

-from ""How to Go Bankrupt"" by Chamath Palihapitiya https://t.co/StItoyJ10e",short anybody basically lives transaction tax long wellthoughtout crypto projectsfrom go bankrupt chamath palihapitiya,0.9980693459510803,NEGATIVE
2021-12-31 04:28:58+00:00,oliverkramer,"@HaiderSF Interesting… why short $V? They are enabling fiat /crypto rewards based payment programs via debit &amp; credit cards. IMO, they seem to be embracing crypto the most from TradFi",haidersf interesting short v enabling fiat crypto rewards based payment programs via debit amp credit cards imo seem embracing crypto tradfi,0.7110879421234131,NEGATIVE
2021-12-31 03:43:32+00:00,fvinvestor,"@QuickDCapital @chamath The idea that crypto is going to create a better payments infrastructure than $V and $MA in the next few years seems idiotic to me. 

Challenges from alternatives - maybe, but all of those have massive gaps that aren’t going to be filled in 2022.",quickdcapital chamath idea crypto going create better payments infrastructure v next years seems idiotic challenges alternatives maybe massive gaps arent going filled,0.998641312122345,NEGATIVE
2021-12-30 15:08:59+00:00,BloomBudFox,"Chamath also says $V and $MA will be irrelevant by a year from now. When asked who will take over he says ""some private company"".

Will $V and $MA lose some market share to $AFRM? Maybe. 

Will it happen so quickly? Lol no.",chamath also says v irrelevant year asked take says private companywill v lose market share afrm maybe happen quickly lol no,0.9999403953552246,NEGATIVE
2021-12-30 14:35:36+00:00,ATSinvest,"Great Post about the $V and $MA from Isreal $SHVA, wondering now after a ytd performance of 137% if the stock is still so unknow? https://t.co/qLCztjIkXv",great post v isreal shva wondering ytd performance stock still unknow,0.5950880646705627,POSITIVE
2021-12-30 04:08:27+00:00,TradrNate,"🔥Watchlist 12/30🔥 (With help from @ChatterQuant)

$DIS calls &gt; 155.92, puts &lt; 154.18
$DAL calls &gt; 39.49, puts &lt; 38.99
$CMCSA calls &gt; 50.77, puts &lt; 50.31
$V calls &gt; 218.94, puts &lt; 217.33

Use volume to confirm breaks! DM with questions!

Charts with triggers and targets⬇️⬇️ https://t.co/GNCXQczUtE",watchlist help chatterquantdis calls gt puts lt dal calls gt puts lt cmcsa calls gt puts lt v calls gt puts lt use volume confirm breaks dm questionscharts triggers targets,0.9260324239730835,POSITIVE
2021-12-30 01:02:28+00:00,WallWorry,@chamath is short $V - given the 2021 performance this supports the love from was it ... @buccocapital ?,chamath short v given performance supports love buccocapital,0.9533715844154358,POSITIVE
2021-12-29 15:17:29+00:00,Upper20sStCap,"Short $V $MA / Long Crypto as ""the most profitable spread trade in my lifetime"" from today's date is one hell of a take by Chamath. 

https://t.co/200fZZiUCJ",short v long crypto profitable spread trade lifetime todays date one hell take chamath,0.6685006022453308,NEGATIVE
2021-12-28 21:12:10+00:00,SH4MR0K,$V Has continued it's reversal from the lows of a month ago. Currently above the 50 sma and riding a rising 8 &amp; 21 ema. Still below the 200 sma. https://t.co/481CbDB2IH https://t.co/MNRvvQSjXo,v continued reversal lows month ago currently sma riding rising amp ema still sma,0.9988611936569214,NEGATIVE
2021-12-28 20:34:34+00:00,Inves2grow,"@MoS_Investing I do too. Yet, I felt I was too tech concentrated. I'm trying to push out from my tech/semi lean.

For better or worse, these are my ""others"":
$COST $TMO $V $DPZ * $PFE * $BROS * (*smaller pos)

$CNSWF (CSU-TO) is on my radar, but appears expensive. P/S isn't off the charts.",mosinvesting yet felt tech concentrated im trying push techsemi leanfor better worse otherscost tmo v dpz pfe bros smaller poscnswf csuto radar appears expensive ps isnt charts,0.9992840886116028,NEGATIVE
2021-12-28 04:26:29+00:00,mainstreetcalls,"Took $LULU and $AFRM as swings. From TA of last night. Successfully avoided the $MA, $V trade just from the charts and caught a big chunk of $AFRM with only 50 shares. 

May take tomorrow off",took lulu afrm swings ta last night successfully avoided v trade charts caught big chunk afrm shares may take tomorrow,0.9361186623573303,POSITIVE
2021-12-27 14:30:15+00:00,SteCov1,"@Jake__Wujastyk Understood - thing is I cashed a Ton of 5 Bagger $ORCL Calls just after earning Announcement. Kept a bunch of Dry powder for now, put a little into the payment space $Pypl, $V, $C, - and - always a little self doubt. If it goes from $190 - 240 I think you'll care about that month",jakewujastyk understood thing cashed ton bagger orcl calls earning announcement kept bunch dry powder put little payment space pypl v c always little self doubt goes think youll care month,0.9460910558700562,NEGATIVE
2021-12-26 15:46:46+00:00,Jie08792056,"$MA According to data from MasterCard SpendingPulse, on-line spending rose almost 11% more this holiday than it was in 2019. Sticking with $AMZN $ETSY $V and MA, as top positions, as they all benefit ▶",according data mastercard spendingpulse online spending rose almost holiday sticking amzn etsy v top positions benefit,0.9875125288963318,NEGATIVE
2021-12-25 16:18:05+00:00,PS62716464,"$V When markets turn negative, long term investors see it as opportunity. This time is no different. We are far from crash. It is time to buy &amp; hold Xceptional business. Long term bullish on Visa - https://t.co/l5T8kpDzGo",v markets turn negative long term investors see opportunity time no different far crash time buy amp hold xceptional business long term bullish visa,0.9996009469032288,NEGATIVE
2021-12-23 23:35:07+00:00,stlplace,"Saw this from #TwitterAds : thought it's funny as #Visa $V was combating #Affirm $AFRM on #BYPL, and  connected fitness #Peloton $PTON (maybe #Mirror from #Lulelemon $LULU too). It looks like #BNPL is taking market share from traditional credit card and banks. https://t.co/tO1VLX5iAG",saw twitterads thought funny visa v combating affirm afrm bypl connected fitness peloton pton maybe mirror lulelemon lulu looks like bnpl taking market share traditional credit card banks,0.9993473887443542,NEGATIVE
2021-12-23 18:57:43+00:00,for_retirement,@BackpackerFI I own $T &amp; $V from the above list,backpackerfi amp v list,0.5200535655021667,NEGATIVE
2021-12-23 16:58:33+00:00,MikeStroup10,"@lhamtil It had a -25% drawdown from July to Dec. I'm told this kind of volatility is undesirable in an investment asset...? For reference, the #BTC drawdown in Nov was about 35%.

I think you need to watch what happens with QR code pmts (China leads) but in the medium term $V does OK. https://t.co/oK97FTJ13Y",lhamtil drawdown july dec im told kind volatility undesirable investment asset reference btc drawdown nov think need watch happens qr code pmts china leads medium term v ok,0.9961127638816833,NEGATIVE
2021-12-22 23:14:25+00:00,TradersParadise,"$V my call from earlier in the week, 220 was my target all structure bullish and long today shown in the chart. I think we wrap up the move tomorrow. https://t.co/3VuVMazY5B",v call earlier week target structure bullish long today shown chart think wrap move tomorrow,0.9963828325271606,NEGATIVE
2021-12-22 21:08:06+00:00,SteCov1,"Treading Water for 2 days - $Amzn $C $MRVL $On $ORCL $PYPL $TM $V 
Secret Supply Chain Last Mile haulers $CP $XPO

Remarkable all that, totals just Up n Down from Barely Red to Barely Green
Need the Santa Hotline #",treading water days amzn c mrvl orcl pypl tm v secret supply chain last mile haulers cp xporemarkable totals n barely red barely greenneed santa hotline,0.997820258140564,POSITIVE
2021-12-22 18:26:37+00:00,TradersParadise,"$V My big call from yesterday's spaces bullish at the open, hedging pushing it higher, no limit until 220. We have a runner! https://t.co/umtHU2Lv14",v big call yesterdays spaces bullish open hedging pushing higher no limit runner,0.9959409236907959,NEGATIVE
