Date,User,Tweet,clean,probability,sentiment
2022-07-17 17:15:06+00:00,UPS,"@M3RK1334 Hi, I'm very sorry that your mother's package was damaged and thrown. If you'd like to receive assistance from us, feel free to DM your tracking number, best contact phone number, email, and the complete intended delivery address. -Kim https://t.co/KmFVUsGbfZ",hi im sorry mothers package damaged thrown youd like receive assistance us feel free dm tracking number best contact phone number email complete intended delivery address kim,0.9970557689666748,NEGATIVE
2022-07-17 17:06:19+00:00,M3RK1334,@UPS A percentage of the money made from selling these pickles that adds up to over $700 goes to the USNSCC or the United States Naval Sea Cadet Corps this is a non-profit funded mostly in part by the United States Navy it still relies heavily on donations.,ups percentage money made selling pickles adds goes usnscc united states naval sea cadet corps nonprofit funded mostly part united states navy still relies heavily donations,0.753950297832489,NEGATIVE
2022-07-17 15:52:12+00:00,BennieA81,"Dear  @UPS it’s over 5 weeks since my Uncle mailed peanuts and other items my Mom sent to me from Nigeria. Everyday your customer service keeps posting my husband and I, today it’s in NJ, tomorrow the package is Illinois.Please those items are valuable. @UPS give me my items ASAP",dear ups weeks since uncle mailed peanuts items mom sent nigeria everyday customer service keeps posting husband today nj tomorrow package illinoisplease items valuable ups give items asap,0.8093477487564087,POSITIVE
2022-07-17 15:31:10+00:00,UPS,"@PanadesSteven Hi, I'm very sorry that our automated system is disconnecting your call. If you'd like to receive assistance from us, feel free to DM your tracking number, best contact phone number, email, and the complete intended delivery address. -Kim https://t.co/KmFVUsGbfZ",panadessteven hi im sorry automated system disconnecting call youd like receive assistance us feel free dm tracking number best contact phone number email complete intended delivery address kim,0.9951521158218384,NEGATIVE
2022-07-17 14:06:25+00:00,SpaceArtAl,"@CREWcrew @Toyota @GM @KochIndustries @UPS @Boeing Because they’re getting so much money from these traitorous companies, it won’t matter, but won’t be renewing a @ToyotaPolicy @Toyota lease.",crewcrew toyota gm kochindustries ups boeing theyre getting much money traitorous companies wont matter wont renewing toyotapolicy toyota lease,0.9997805953025818,NEGATIVE
2022-07-17 13:15:46+00:00,DanxiSR,"Ordered from @Microsoft and @UPS_UK lost it. Ordered again with express delivery and @UPS failed to deliver again. Finally gave up and ordered from @currys and DPD delivered it the next day, on a Sunday.",ordered microsoft upsuk lost ordered express delivery ups failed deliver finally gave ordered currys dpd delivered next day sunday,0.9737537503242493,NEGATIVE
2022-07-17 07:34:11+00:00,maninred_17,"@UPS shipped on the 1st for next day delivery.. still in f*cking transit, what the hell is going on? Guy who bought package now wants a refund &amp; I need a refund from you guys too! https://t.co/LFOhJae75Q",ups shipped next day delivery still fcking transit hell going guy bought package wants refund amp need refund guys,0.9931333661079407,NEGATIVE
2022-07-17 06:10:07+00:00,UPS,"@Rusal_7 Mike, if you need further assistance from UPS, please feel free to reach out to us via DM. -Isco https://t.co/KmFVUsGbfZ",mike need assistance ups please feel free reach us via dm isco,0.9993407130241394,NEGATIVE
2022-07-17 06:00:24+00:00,UPS,"@mnosh554 Thank you for contacting us. I understand that you're looking to get assistance from us. Please provide details of your request and if applicable, include your phone number, address and tracking number. -Bictor https://t.co/KmFVUsGbfZ",thank contacting us understand youre looking get assistance us please provide details request applicable include phone number address tracking number bictor,0.5804579257965088,NEGATIVE
2022-07-17 05:14:41+00:00,wallacepoulter,@AmazonHelp Sure I could reply for the seventh time to a message from Customer Service or someone at @amazonhelp or @ups could do their job and actually help.,amazonhelp sure could reply seventh time message customer service someone amazonhelp ups could job actually help,0.9973498582839966,NEGATIVE
2022-07-17 05:00:49+00:00,mahd0005,"@UPS Hi , May I inquire about this shipment? 1Z8K5K2T0400006618 still available or canceled from UPS  team ??",ups hi may inquire shipment still available canceled ups team,0.8661719560623169,NEGATIVE
2022-07-17 02:23:01+00:00,CLE_SHONUFF,@BlueWave215 @LilHulkQ @UPS The company is called the Tipsy Cookie. I ordered then from Varner. His fraternity was having a fundraiser. Ggguuurrrrlllll.... https://t.co/XSpE2XwU4N,lilhulkq ups company called tipsy cookie ordered varner fraternity fundraiser ggguuurrrrlllll,0.9461303353309631,NEGATIVE
2022-07-17 02:16:53+00:00,Tricia42186113,@UPS please UPS I need better customer service. 2 packages from 2 different companies  that you claim were delivered but I don’t have. Please start taking photos of your actual deliveries. This is unacceptable and now more work for me to file claims to get my money back.,ups please ups need better customer service packages different companies claim delivered dont please start taking photos actual deliveries unacceptable work file claims get money back,0.9992788434028625,NEGATIVE
2022-07-16 23:10:27+00:00,redherring23,Stellar service from @UPS  Shouldn’t part of “attempting  delivery” include actually stopping by your place? https://t.co/4RLTEtQcda,stellar service ups shouldnt part attempting delivery include actually stopping place,0.9643313884735107,POSITIVE
2022-07-16 23:00:31+00:00,MilenaRodban,@UPS This just gets worse and worse. More lies from @UPS. More delays.,ups gets worse worse lies ups delays,0.9993396401405334,NEGATIVE
2022-07-16 22:31:11+00:00,MilenaRodban,"Representative promised I’d get a call from the local dispatch within the hour, 4 hours ago, @UPS, and promised to arrange delivery tonight. Still nothing. Useless. https://t.co/0NTz78W9Mr",representative promised id get call local dispatch within hour hours ago ups promised arrange delivery tonight still nothing useless,0.9924815893173218,NEGATIVE
2022-07-16 22:14:40+00:00,SquidTrainsDogs,"@magickalmadixo @_KittyMoon @UPS She cracked the door open just enough to peep her head through while standing in the doorway; he went to hand her the packing slip and heard our old lady dog bark/growl from inside the house, then SLAMMED the door, pushing twice bc it wouldn’t close.",magickalmadixo kittymoon ups cracked door open enough peep head standing doorway went hand packing slip heard old lady dog barkgrowl inside house slammed door pushing twice bc wouldnt close,0.9976353645324707,NEGATIVE
2022-07-16 21:55:51+00:00,A2000_smiley,"@kicks2282 @UPS Well welcome to ups , this action is very popular at ups drivers,  to scan packages as delivered while its not delivered. On other hands as long if they pressure the drivers and pay lowest slave salary,  what can kind of service can u expect then from the driver ?",ups well welcome ups action popular ups drivers scan packages delivered not delivered hands long pressure drivers pay lowest slave salary kind service expect driver,0.8442285656929016,POSITIVE
2022-07-16 21:00:45+00:00,theblcklst,"Submissions are now OPEN to emerging filmmakers from historically underrepresented communities everywhere for the @UPS Be Unstoppable™ Film Project! Two selected filmmakers will receive $100K each to make their shorts. 

Mark the 9/18/22 deadline today: https://t.co/vXnkSFGxJd https://t.co/mlJXa1H16H",submissions open emerging filmmakers historically underrepresented communities everywhere ups unstoppable film project two selected filmmakers receive make shorts mark deadline today,0.9963108897209167,POSITIVE
2022-07-16 20:59:30+00:00,theresaleban,Wow still no response from @UPS I will definitely let my employer know these days without equipment cause of delivery failure and I got to miss days..not again will I be bothered with UPS,wow still no response ups definitely let employer know days without equipment cause delivery failure got miss daysnot bothered ups,0.9995416402816772,NEGATIVE
2022-07-16 20:55:58+00:00,UPS,"@sumthabtyaya Hi, I'm very sorry that your package wasn't delivered. If you'd like to receive assistance from us, feel free to DM your tracking number, best contact phone number, email, and the complete intended delivery address. -Kim https://t.co/KmFVUsozRp",sumthabtyaya hi im sorry package wasnt delivered youd like receive assistance us feel free dm tracking number best contact phone number email complete intended delivery address kim,0.9945406317710876,NEGATIVE
2022-07-16 20:40:02+00:00,Rob_Sisson,"Only @UPS would deliver a package to a house 3 miles away from my ""front door"" and call it good! #GoogleMaps!",ups would deliver package house miles away front door call good googlemaps,0.909643828868866,POSITIVE
2022-07-16 20:38:27+00:00,coreyforde,"@UPS my package is stuck minutes away from it’s delivery location. It’s been this way for days. Is there an issue with shipping currently? 

1Z45057R9027888102",ups package stuck minutes away delivery location way days issue shipping currently,0.9987844824790955,NEGATIVE
2022-07-16 20:38:09+00:00,cking0827,The hero of my day is @SandalsResorts who felt terrible that @UPS made a mistake that kept us from traveling today. They are setting up some lovely things for us when we are able to get $ in order to rebook. @UPS doesn’t care…at all. Mistakes don’t cost them $. Just me,hero day sandalsresorts felt terrible ups made mistake kept us traveling today setting lovely things us able get order rebook ups doesnt careat mistakes dont cost,0.9995001554489136,NEGATIVE
2022-07-16 19:11:23+00:00,Suirtem16,"@cmvsal @_HollyC__ @UPS @CarolBTome I work in a warehouse with no ac, it routinely is 10-15°F hotter than the outside with little to no moving air

And STILL when our ups driver pulls up and opens his door you can feel the wave of heat from the truck",cmvsal hollyc ups carolbtome work warehouse no ac routinely f hotter outside little no moving airand still ups driver pulls opens door feel wave heat truck,0.9819411039352417,POSITIVE
2022-07-16 18:16:30+00:00,mzottola72556,@UPS UPS stated my package of fresh chicken from Perdue Farms was delivered on 7/7. It was not. filed a claim then UPS delivered it on 7/11 and denied my claim. By the time it was delivered the chicken was spoiled. Now UPS will not accept a new claim. Horrible customer service!!,ups ups stated package fresh chicken perdue farms delivered not filed claim ups delivered denied claim time delivered chicken spoiled ups not accept new claim horrible customer service,0.9981448650360107,NEGATIVE
2022-07-16 17:55:58+00:00,UPS,"@KoreanKanye Hi, I'm very sorry that your experience has been less than satisfactory. If you'd like to receive assistance from us, feel free to provide your tracking number, best contact phone number, email, and the complete intended delivery address. -Kim https://t.co/KmFVUsozRp",koreankanye hi im sorry experience less satisfactory youd like receive assistance us feel free provide tracking number best contact phone number email complete intended delivery address kim,0.9998021721839905,NEGATIVE
2022-07-16 17:46:47+00:00,PeppyTheTruth,"@SoleRetriever #MailCall was excited to receive these especially since I hit on @TheSocialStatus and @maniere_usa but @UPS 🙄 decided to send me someone’s personal belongings from jail, hopefully I’ll get my second pair 😤🤞🏾 https://t.co/os4pL9elk0",soleretriever mailcall excited receive especially since hit thesocialstatus maniereusa ups decided send someones personal belongings jail hopefully ill get second pair,0.9722431302070618,POSITIVE
2022-07-16 17:39:42+00:00,ViolentTyrant,SO NOW! I try and change my delivery address with @USPS and @UPS but my package isn't available for redirect. So NOW I am out of money and now I don't even want the thing anymore. This is a hassle that could have been save from the very beginning 🫠,try change delivery address usps ups package isnt available redirect money dont even want thing anymore hassle could save beginning,0.9998577833175659,NEGATIVE
2022-07-16 16:45:02+00:00,TruthandValues,"@UPS  lost package in NY 

Couldn’t get from NJ on Thursday to delivery for Thursday… dropping #off delivery schedule “puff”…
With stupid message “we’ll let you know when new delivery scheduled”

Now it’s Saturday !!!
#delivery unscheduled… WHAT

Customer service knows zip!",ups lost package ny couldnt get nj thursday delivery thursday dropping delivery schedule puffwith stupid message well let know new delivery schedulednow saturday delivery unscheduled whatcustomer service knows zip,0.9973559379577637,NEGATIVE
2022-07-16 16:39:18+00:00,Amar22124021,Shout out to Giselle from @UPS customer service! She was amazing at her job and knowing her job! I had spoke 5 mins ago with another young lady and she was rude and didn’t know anything. I have a P/P label and she was asking me to pay out of pocket to schedule a pick up.,shout giselle ups customer service amazing job knowing job spoke mins ago another young lady rude didnt know anything pp label asking pay pocket schedule pick,0.9532747268676758,POSITIVE
2022-07-16 16:31:44+00:00,Mr_Fuzzypaws,Somehow @UPS didn't get my apartment # from @AmazonHelp . That doesn't seem correct. Might wanna get that fixed.,somehow ups didnt get apartment amazonhelp doesnt seem correct might wanna get fixed,0.9964228272438049,NEGATIVE
2022-07-16 16:27:21+00:00,pablocruz1,@thedailybeast The American Corporate Institutions will pay for it @comcast @ATT @WellsFargo @GMC @Ford @HomeDepot @LockheedMartin @Toyota @UPS and many more The above companies take Money from Democratic Institution and use their profits to divide and undermine same Institution.Crazy System !!,thedailybeast american corporate institutions pay comcast att wellsfargo gmc ford homedepot lockheedmartin toyota ups many companies take money democratic institution use profits divide undermine institutioncrazy system,0.9837623238563538,NEGATIVE
2022-07-16 16:21:55+00:00,cking0827,"My #SaturdayVibes are that @UPS  has emailed me and said I should seek reimbursement for my financial losses due to their error from the “shipper”. Oh ok, let me go after the Department of State and my Congresswoman for financial damages. 🤪 @UPS is delusional. Woman up @UPS !",saturdayvibes ups emailed said seek reimbursement financial losses due error shipper oh ok let go department state congresswoman financial damages ups delusional woman ups,0.9992311000823975,NEGATIVE
2022-07-16 15:52:14+00:00,AnMike7,@UPSers @UPS @AmbAndrewYoung I think my package should have been delivered to me and my address instead of someone else miles away from me!!!! @ups #ups,upsers ups ambandrewyoung think package delivered address instead someone else miles away ups ups,0.9992745518684387,NEGATIVE
2022-07-16 14:48:11+00:00,_HollyC__,The driver in AZ collapsed 10 days after a  driver for @UPS died in California. “ The family of a UPS driver in Southern California believes he died from heatstroke after finishing his last delivery just a day after turning 24 years old.” https://t.co/jEVnEwrvAt,driver az collapsed days driver ups died california family ups driver southern california believes died heatstroke finishing last delivery day turning years old,0.9995790123939514,NEGATIVE
2022-07-16 14:09:47+00:00,TherealJohn1971,"@UPS  you’re the worst. 6 phone calls, you charge me 7.99 to receive a phone call from a local center to hold a package you should of delivered and the phone call never comes, but you take the money. Then send me to CS center that is permanently closed. The worst.",ups youre worst phone calls charge receive phone call local center hold package delivered phone call never comes take money send cs center permanently closed worst,0.9999740123748779,NEGATIVE
2022-07-16 13:32:40+00:00,DjblueMunoz,@UPS you guys suck. How many misinformation (lies) must you tell me about my package. Can u just admit you fucked up and I have to pay for it. Seems fair. Others fuck up and we have to pay the price. I'm using FedEx from now on.,ups guys suck many misinformation lies must tell package admit fucked pay seems fair others fuck pay price im using fedex,0.9993886947631836,NEGATIVE
2022-07-16 11:09:05+00:00,KeltonESTalways,@UPS Eddie is my bro from port of subs with Nick my manager Lisa blessed all us ate nothing but port of subs $&amp;$&amp;$&amp;$&amp;$&amp; always $ and &amp; and some random them is family,ups eddie bro port subs nick manager lisa blessed us ate nothing port subs ampampampampamp always amp random family,0.6111624240875244,NEGATIVE
2022-07-16 10:41:33+00:00,LisetFlores15,@UPS Marked my package delivered and the company didn’t want to refund me. I sent a claim to UPS a month ago and till this day have not heard back. I had to find out from company that item was damaged or lost in transit. Why would UPS mark delivered!?,ups marked package delivered company didnt want refund sent claim ups month ago till day not heard back find company item damaged lost transit would ups mark delivered,0.9960011839866638,NEGATIVE
2022-07-16 10:09:29+00:00,thethrill2003,@UPS @UPS_Healthcare When ever I see messages like this on the app it necessarily means it's Friday we don't wish to unload the truck. 2 separate orders coming from L.A. on different days. Guess I'll go back using fedex https://t.co/kkuyEImRaM,ups upshealthcare ever see messages like app necessarily means friday dont wish unload truck separate orders coming la different days guess ill go back using fedex,0.9830763339996338,NEGATIVE
2022-07-16 09:02:37+00:00,lottynu,"@UPS i want my stuffed animal from blippo. where is it ? its nearly been 4 weeks, its not meant to take more then 3 weeks max. I want my shibe plush n unicorn bento... :( https://t.co/abN6beEi8Q",ups want stuffed animal blippo nearly weeks not meant take weeks max want shibe plush n unicorn bento,0.9947038292884827,NEGATIVE
2022-07-16 08:29:33+00:00,mervekkahraman,"@UPS dear ups, please go over how @UPSTurkiye make business in turkey!! theyre not professional, we are suffering from servis of ups turkey.",ups dear ups please go upsturkiye make business turkey theyre not professional suffering servis ups turkey,0.9921614527702332,NEGATIVE
2022-07-16 04:47:41+00:00,MIchaelCougar89,@BestBuy ships order. @UPS delivers and gets signature from a name I have never heard. Best Buy says to file a claim with UPS. UPS says the sender has to file the claim. I have avoided RC Willey and Amazon for years to be loyal to Best Buy. Now I feel betrayed.,bestbuy ships order ups delivers gets signature name never heard best buy says file claim ups ups says sender file claim avoided rc willey amazon years loyal best buy feel betrayed,0.9634358286857605,POSITIVE
2022-07-16 04:31:18+00:00,cking0827,"@CarolBTome and @UPS oh hey, you’ll be getting copies of my invoices for a canceled trip to the tune of roughly $15,000 for the fact that someone in Kentucky converted and sorted my passport shipment from first day air to second day air. Pretty sure you can afford it. I cannot.",carolbtome ups oh hey youll getting copies invoices canceled trip tune roughly fact someone kentucky converted sorted passport shipment first day air second day air pretty sure afford cannot,0.9915822148323059,NEGATIVE
2022-07-16 04:22:37+00:00,RayCombs16,"@UPS @DrBrandit I have an invention that can help your business. I have a fuel injection system that separates liquid oxygen from the ambient air intake. I don’t have any money and approaching marketing stage. No engine swaps, an add on kit for existing vehicles. Any type of fuel.",ups drbrandit invention help business fuel injection system separates liquid oxygen ambient air intake dont money approaching marketing stage no engine swaps add kit existing vehicles type fuel,0.9987615346908569,POSITIVE
2022-07-16 03:47:37+00:00,ForgeNemours,@LauraLaneUPS @BelovedBenefit @UPS my passion for ups company from in Haiti I need so  better work right,lauralaneups belovedbenefit ups passion ups company haiti need better work right,0.9905492663383484,POSITIVE
2022-07-16 03:45:36+00:00,mayreel_lani,@boycott_ups @UPS They have already done more than the site i ordered from,boycottups ups already done site ordered,0.9798975586891174,NEGATIVE
2022-07-16 03:22:03+00:00,cking0827,After a challenging few years @UPS Single-handedly ruined everything we had saved for and were looking forward to. I was supposed to be on a plane in six hours. My passport is sitting 40 minutes away from my house and there is nothing I can do about it.,challenging years ups singlehandedly ruined everything saved looking forward supposed plane six hours passport sitting minutes away house nothing,0.9994170665740967,NEGATIVE
2022-07-16 03:17:07+00:00,cking0827,My  #AEWRampage starts with @UPS Who made a major mistake on the delivery of my passport and has cost me thousands of dollars. I mean sorting some thing from one day air to two day air seems like a crap move.,aewrampage starts ups made major mistake delivery passport cost thousands dollars mean sorting thing one day air two day air seems like crap move,0.9999856948852539,NEGATIVE
2022-07-16 02:57:36+00:00,REF_creatives,"I’ve packed up and restocked 2,500 blue wave postcards tonight, thankfully none from the first box were water-damaged, no thanks to @UPS .  Normally I would wait to pack up the 2nd box until I see which quantities are selling better, but I want to check for water damage.",ive packed restocked blue wave postcards tonight thankfully none first box waterdamaged no thanks ups normally would wait pack box see quantities selling better want check water damage,0.9995155334472656,NEGATIVE
2022-07-16 02:49:05+00:00,CoalPowers,"@melissa_yoby @adrianinoc @UPS You work from home. You have no excuse for being ""late"" to your own front door. That man has a real job to do, he can't lounge around at your house all day",melissayoby adrianinoc ups work home no excuse late front door man real job cant lounge around house day,0.6427250504493713,POSITIVE
2022-07-16 02:42:18+00:00,melissa_yoby,"@adrianinoc @UPS Oh my gosh ! I had the same issue - I literally work from home saw the guy come on the porch , by the tim so could say on the call I will be right back the driver left . Knocked and walked off the porch , not even a 10 second wait . Good luck",adrianinoc ups oh gosh issue literally work home saw guy come porch tim could say call right back driver left knocked walked porch not even second wait good luck,0.9923686385154724,NEGATIVE
2022-07-16 02:31:47+00:00,REEDiculousDad,"#UPS @UPS blames “severe” weather for my #Amazon delay. Meanwhile between Louisville, KY and Atlanta, GA: a nothing burger for weather. It went from Orlando,FL to Dallas, TX to Louisville, KY…any bets on where next? They get a zero for logistics. https://t.co/LNBMSy2YpP",ups ups blames severe weather amazon delay meanwhile louisville ky atlanta ga nothing burger weather went orlandofl dallas tx louisville kyany bets next get zero logistics,0.9981608986854553,NEGATIVE
2022-07-16 02:21:20+00:00,roedisrespecter,"@TerryTate666 @RurlBelligerant @Investment6000 @fox_sheldon @floridahueman @UPS @amazon @CrimeStopper305 @wsvn typical affluent white who lives far enough away from them to ignore the problems they present
I’d bet any amount of money you live nowhere near a metropolitan area, and would NEVER go in one at night
Subconsciously, you know why. It doesn’t matter if you admit it. Cracker.",rurlbelligerant foxsheldon floridahueman ups amazon wsvn typical affluent white lives far enough away ignore problems presentid bet amount money live nowhere near metropolitan area would never go one nightsubconsciously know doesnt matter admit cracker,0.8417211174964905,NEGATIVE
2022-07-16 02:10:29+00:00,susan_bevhills,"📦Shipping a 27 lb pkg from Los Angeles to MN. 

Discounted biz rates:
@USPS $76.51 🤬
@UPS $32.73 👍

Joe ""Inflation"" Biden refuses to fire mobster pal Louis DeJoy 💏 &amp; keeps approving new USPS price hikes 📈every few months

Bernie will fire both Biden &amp; DeJoy 👍

#Bernie2024",shipping lb pkg los angeles mn discounted biz ratesusps ups joe inflation biden refuses fire mobster pal louis dejoy amp keeps approving new usps price hikes every monthsbernie fire biden amp dejoy,0.9423412680625916,NEGATIVE
2022-07-16 02:07:04+00:00,IJessicaBarreto,@UPS something that is rightfully mine+ for 4 weeks.  The thieving ups employees only cover for each other and I have no response or respect from anyone.  I've wasted hours of my life trying to solve this.,ups something rightfully mine weeks thieving ups employees cover no response respect anyone ive wasted hours life trying solve,0.8235224485397339,NEGATIVE
2022-07-16 02:05:56+00:00,IJessicaBarreto,"@UPS I've already sent an email to 8 people, including the email KKleis@upsstore.com who has been in the know for more than 3 weeks.  ANY ANSWER, I'm tired of explaining the case to every incompetent in this company that stole from me.  I've been fighting for +",ups ive already sent email people including email kkleisupsstorecom know weeks answer im tired explaining case every incompetent company stole ive fighting,0.9998109936714172,NEGATIVE
2022-07-16 02:01:08+00:00,IJessicaBarreto,"@abcnews @CBSSunday @CBSNews @NBCNews  Pitch for your newspaper.  @UPS, it's cheating customers, opening packages, stealing things from inside and don't try to considerately answer the customer they stole.  They stole 18 pounds from my box + https://t.co/nwTaBXWYJy",abcnews cbssunday cbsnews nbcnews pitch newspaper ups cheating customers opening packages stealing things inside dont try considerately answer customer stole stole pounds box,0.9994311928749084,NEGATIVE
2022-07-16 02:01:06+00:00,IJessicaBarreto,"apologies for stealing from me. Employees at the Salt Lake store don't offer extra insurance, rip your box, steal your stuff, and then want to offer you a $100 refund.  They stole over $3,000 worth of things important to me, and no one answers me. @UPS @UPSjobs",apologies stealing employees salt lake store dont offer extra insurance rip box steal stuff want offer refund stole worth things important no one answers ups upsjobs,0.9985716342926025,NEGATIVE
2022-07-16 01:29:50+00:00,Random_Rosey,"@UPS BIG FAIL guys. I set up a GoFundMe to buy a classmate a new phone. Ordered it from Apple, shipped to her in Denver,  The UPS driver didn’t even attempt delivery, just said it was refused and sent it back!  The recipient has ALS!  Pathetic.",ups big fail guys set gofundme buy classmate new phone ordered apple shipped denver ups driver didnt even attempt delivery said refused sent back recipient als pathetic,0.9997811913490295,NEGATIVE
2022-07-16 01:27:26+00:00,mphantasm,"@UPS Is this acceptable behavior from your support staff? Is this how people trying to have urgent medication delivered should expect to be treated?

#terriblecustomerservice 

https://t.co/z6AFfXAclj",ups acceptable behavior support staff people trying urgent medication delivered expect treatedterriblecustomerservice,0.7798704504966736,NEGATIVE
2022-07-16 01:27:03+00:00,Mosersaurus444,"Hey @UPS- I’m waiting on a delivery from @NakedWinesUS that I need to be here to sign for. Tracking says “delivery attempted.” 
I’ve been home all day. I watched through my window as your guy dropped off a package (not this one) and left, made no attempt to knock or ring. 1/",hey ups im waiting delivery nakedwinesus need sign tracking says delivery attempted ive home day watched window guy dropped package not one left made no attempt knock ring,0.9877881407737732,NEGATIVE
2022-07-16 01:15:54+00:00,cking0827,"Thank you @ups for improperly sorting my package into 2 day air rather than 1 day air and costing me lots of $$, my anniversary trip and offering me zero solutions. Package is 40 mins from me and I can’t get it? I have the trailer number it’s on. Get me the package or $15k! 😡",thank ups improperly sorting package day air rather day air costing lots anniversary trip offering zero solutions package mins cant get trailer number get package,0.9981409311294556,NEGATIVE
2022-07-16 00:52:21+00:00,NotAveJoe,Almost 12 hours later and I’m still waiting for an “update from local management.”  Doesn’t bode well.  Maybe @DHLUS could just drop my package by a @UPS or @FedEx store?,almost hours later im still waiting update local management doesnt bode well maybe dhlus could drop package ups fedex store,0.9997907280921936,NEGATIVE
2022-07-16 00:21:03+00:00,double_d_22,@UPS - a driver was at the wrong house stole a package from me on April 28. I’ve called 25 times and have six different case numbers. Why has there been no resolution yet?,ups driver wrong house stole package april ive called times six different case numbers no resolution yet,0.999944806098938,NEGATIVE
2022-07-15 23:42:44+00:00,mahd0005,@UPS Hi I have shipment from 10 days pending  date delivery,ups hi shipment days pending date delivery,0.7787047624588013,POSITIVE
2022-07-15 23:18:28+00:00,LFGVBE,"Really, @UPS? Really? Fuel prices too high so y'all decided to PUNT this box all the way from UT to AZ or something? Be better at what you do. 🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/sgbEzFyOta",really ups really fuel prices high yall decided punt box way ut az something better,0.8746743202209473,POSITIVE
2022-07-15 23:00:57+00:00,MarktPlante,"Nice job @UPS this is how my box from @amazon was delivered!!! Your delivery service is getting worse! Had an @amazon delivery earlier in the day,  placed on my steps and my doorbell was rung to let me know it was there… this package doesn’t even look like the truck slowed down https://t.co/dvkooyObwo",nice job ups box amazon delivered delivery service getting worse amazon delivery earlier day placed steps doorbell rung let know package doesnt even look like truck slowed,0.9971941709518433,NEGATIVE
2022-07-15 22:58:22+00:00,UPS,"@KirkCheyfitz Hi, I'm very sorry that you couldn't reach a representative over the phone. If you'd like to receive assistance from us, feel free to DM your tracking number, phone number, email, and the delivery address. -Kim https://t.co/KmFVUsozRp",kirkcheyfitz hi im sorry couldnt reach representative phone youd like receive assistance us feel free dm tracking number phone number email delivery address kim,0.9984840750694275,NEGATIVE
2022-07-15 22:42:15+00:00,cking0827,@UPS is garbage. I will never forget the money and anniversary they have cost me. I did everything right and a logistics company couldn’t get my passport to me in 2 days from AZ…by air!,ups garbage never forget money anniversary cost everything right logistics company couldnt get passport days azby air,0.7880776524543762,POSITIVE
2022-07-15 22:40:47+00:00,DisNathani,@Bri_xx3 @Target @UPS What else to expect from @UPS !!!!!,target ups else expect ups,0.8580334782600403,NEGATIVE
2022-07-15 22:18:58+00:00,egoebelbecker,"Here we go!

Ordered some stuff from @costco yesterday. 

Today I get notification from @ups that it will arrive tomorrow.

At some point tomorrow, they'll tell me it's ""delayed."" Then after a few days, I'll get the actual delivery date. 

Happens every time. https://t.co/c9avnwka0D",goordered stuff costco yesterday today get notification ups arrive tomorrowat point tomorrow theyll tell delayed days ill get actual delivery date happens every time,0.999528169631958,NEGATIVE
2022-07-15 21:34:39+00:00,Trader_Joe_LPP,"Hey $ARVL. Can you recycle the @UPS  deal from last year and pump it.  

$EVTL recycled the $AAL deal of 50planes from June of 2021 and it worked!  

Retail loves FOMO.  Feels like 2020 all over again!",hey arvl recycle ups deal last year pump evtl recycled aal deal june worked retail loves fomo feels like,0.8766570091247559,POSITIVE
2022-07-15 21:31:34+00:00,random_dude27,"@UPS package lost , was sent on 7-5-22. No one from UPS reaching out to update me. Help",ups package lost sent no one ups reaching update help,0.9990309476852417,NEGATIVE
2022-07-15 21:30:38+00:00,MountainJilly,"through ZERO help from ANY @ups representative. 
And you want to charge me $2.15. 
How about I submit an invoice for the countless hours I spent speaking to your representatives who couldn’t see the package was in Lyngby and could not pronounce DENMARK. https://t.co/W53VO0Tz0A",zero help ups representative want charge submit invoice countless hours spent speaking representatives couldnt see package lyngby could not pronounce denmark,0.9997690320014954,NEGATIVE
2022-07-15 21:25:47+00:00,MountainJilly,"@UPS is it nerve or continued incompetence that I’ve received a bill from your agent in Lyngby, Denmark for $2.15? Pkg posted on 19 May, label created from your website. Never left Denmark. Returned to agent in Lyngby on 2 June. After countless phone calls/email/Twitter contact",ups nerve continued incompetence ive received bill agent lyngby denmark pkg posted may label created website never left denmark returned agent lyngby june countless phone callsemailtwitter contact,0.999937891960144,NEGATIVE
2022-07-15 21:18:44+00:00,cinnamontail,I’m so mad @UPS right now. Two different answers from customer@service and going on two missed delivery dates. Package hasn’t moved in 17 hours. Just sitting in Fort Worth. Ugh,im mad ups right two different answers customerservice going two missed delivery dates package hasnt moved hours sitting fort worth ugh,0.9992408752441406,NEGATIVE
2022-07-15 20:44:52+00:00,DeborahHogg10,"@RaawwkStarrr @UPS I received two calls late this afternoon. Both from the French UPS side and hear my package will be delivered on Monday! The power of Twitter, Facebook, the seller or whatever else? Let’s see what happens. 😉",raawwkstarrr ups received two calls late afternoon french ups side hear package delivered monday power twitter facebook seller whatever else lets see happens,0.9995331764221191,NEGATIVE
2022-07-15 20:39:13+00:00,DanxiSR,"@UPS_UK @UPS @Microsoft If UPS has lost this second package, you will have lost £900 Microsoft. That's just from my orders. How much money are you hemorrhaging because of UPS? How much harm have they done to your professional brand? 

We simply can't buy through Microsoft anymore because of UPS.",upsuk ups microsoft ups lost second package lost microsoft thats orders much money hemorrhaging ups much harm done professional brand simply cant buy microsoft anymore ups,0.9970499277114868,NEGATIVE
